,id,comment,class
987,987,"Tim dá grandes insights e chama a atenção para as coisas certas no momento certo! Exercício e quizzes são muito útil e faz você pensar na direção certa. Além disso, o in-video-quizzes são bem pensado para fazer você pensar sobre o assunto que está sendo descrito no vídeo e, assim, faz com que seja fácil de compreender o conteúdo. Este é apenas o curso de qualquer direito deve tomar para melhorar / aprender estruturas algoritmos e dados do curso. Eu tenho AAHA tem! momentos várias vezes. Não posso agradecer Tim suficiente !!",2
988,988,Sir Tim Roughgarden ensina muito simples e fácil .Eu como o curso.,2
989,989,classe legal,2
990,990,materiais excepcionais e professor.,2
991,991,Ótimo,2
992,992,Desafiador e divertido!,2
993,993,Claro incrível!,2
994,994,"O valor único de fazer o curso: ler e pensar através do material com a orientação e cumprimento das suas atribuições é a eficiência, salvando todo o custo a pesquisa que eu iria recolher no meu próprio bem e apresentação sucinta dos conhecimentos e exercícios com soluções (pelo menos controlos de exactidão.) todo o detalhe de um algoritmo é difícil manter novamente na memória e é preciso atualizá-la de vez em quando. É muito rentável para fazer um curso como este para acelerar a atualização.",2
995,995,"Muito bom curso de algoritmos, um monte de termos explicado em detalhes com exercícios",2
996,996,"Bem estruturado, bem explicado. Ótimo curso!",2
997,997,Very nice claro !!,2
998,998,Este é um bom curso para quem não tem um fundo de ciência da computação!,2
999,999,Este curso tem algumas grandes perguntas do quiz. Eu recomendo para as pessoas só para eles.,2
1000,1000,"A matemática neste curso é bastante difícil, mas o professor faz um ótimo trabalho de explicar isso de uma maneira muito fácil de entender.",2
1001,1001,muito desafiador acelerado curso,2
1002,1002,Fiquei muito surpreendido com os seus realmente bons palestras. Especialmente provando correção de cada algoritmo eo desempenho foi muito interessante e estimulou minha curiosidade. Eu também preciso notar que vídeos opcionais para probabilidade me ajudou muito a entender este curso. Gostaria de recomendar os meus amigos definitivamente.,2
1003,1003,"Ótimo curso para melhorar suas habilidades em algoritmos, Espaço e complexidades Tempo",2
1004,1004,Professor Roughgarden faz algoritmos legal. Com sua paixão para o tópico que você não pode deixar de ficar animado sobre isso também. Eu sinto que tenho uma profunda compreensão dos temas abordados contra apenas aprender uma receita para classificar um array. Ansioso para mais.,2
1005,1005,Necessidades hands-on experiência com probabilidade de alta escola para ajudar quebrar os exames,2
1006,1006,Melhor curso on-line e um dos melhores campos da programação,2
1007,1007,"Seria bom para ver mais exemplos especialmente foram temos muitas fórmulas. Eu ainda confundida com probability.Also hadwritting não é realmente ajudando. Estou a maioria dos scripts de decodificação de tempo. Além disso, ele está lendo a fórmula em um momento e em cerca de 3-4 segundos aparece na tela. Então eu meio que ouvindo-o ao tentar ler o que está acontecendo na tela. experiência horrível.",1
1008,1008,"Pessoalmente, eu recomendaria este curso para quem realmente quer aprender como as coisas funcionam nesse tipo de algoritmos. Eu encontrei as atribuições de um pouco difícil, mas também extremamente útil.",2
1009,1009,"IT'S sido um longo tempo desde que eu tinha muito divertido. Como voltar para a escola indo. O curso foi ótimo, o material é excelente, os assignements interessante e desafiador. Eu realmente gostei este curso e estou me preparando para o próximo na série.",2
1010,1010,foi incrível !! um dos melhores cursos e materiais sobre algoritmos Tomei! muito obrigado! totalmente vale o meu tempo e dinheiro =),2
1011,1011,Ótimo curso com as atribuições interessantes.,2
1012,1012,"os tutoriais não é para estudantes média, leva uma habilidade muito alta para compreendê-los. Também o quiz nd as atribuições de r muito tough.hope você pode torná-los um pouco mais fácil, o último, ou seja, com gráficos e árvores era um segurança. Se a matemática necessária é tão alta, por favor, levar uma semana para explicar primeiro o mais fresco matemática necessária em curso e, em seguida, iniciar o prato principal",0
1013,1013,Isso é ótimo curso,2
1014,1014,É uma cursos surpreendentes com o objetivo de alto nível e ritmo rápido pensador algorítmica.,2
1015,1015,"I se este curso, que foi mais exigente do que o primeiro na sequência, especialmente na parte de gráfico-pesquisa. As últimas 2 semanas são muito mais simples, mas ainda é essencial para qualquer estudante sério de CS para aprender sobre estruturas de dados, especialmente DS comuns e práticas, tais como pilhas e tabelas hash.",2
1016,1016,"O professor é incrível. Ele tem a capacidade de apresentar o material de forma muito clara, concisa e com uma boa dose de humor! Eu definitivamente recomendo a qualquer pessoa interessada em algoritmos e estruturas de dados como uma graduação ou um profissional.",2
1017,1017,bom conhecimento em profundidade.,1
1018,1018,"Este foi outro bom, proporcionando um mergulho um pouco mais profunda do que eu tinha visto em outros cursos. A grande revelação aqui, para mim, foi a adição do algoritmo de Bellman-Ford para avaliar caminho mais curto em redes (gráficos) que têm alguns valores de distância negativa entre nodes.I também como a abordagem de estruturas de dados (de alto nível, em seguida perfuração para baixo em detalhe crescente para o nível de interesse) Acho que é difícil dizer eu entendo uma estrutura de dados com base em ""interface e Teoria"" e eu teria sentido a certificação significava mais com pelo menos uma implementação rudimentar. Eu acho que isso me faz um codificador em pelo heart.I estou prestes a saltar para o próximo curso de especialização: Greedy Algorithms, Minimum Spanning Trees, e Programação Dinâmica Tal como acontece com os dois cursos antes, eu estou esperando novas revelações sobre o tipo de questões estive resolvendo para mais de quinze anos de programação.",2
1019,1019,Um curso muito bom,2
1020,1020,reciclagem útil!,2
1021,1021,"Eu aprendi muito muito muito, nada mais a dizer. Fantástico.",2
1022,1022,"curso muito bom! mas acho que este foco de especialização em análise matemática, precisamos praticar mais",2
1023,1023,"Ótimo curso, pelo menos para pessoas como eu que não têm de fundo de ciência da computação.",2
1024,1024,Este curso deixe-me sentir algoritmos não é difícil como eu pensava. Vale a pena aprender,2
1025,1025,"Eu realmente gostei disso. equilíbrio perfeito entre teoria e prática, juntamente com explicações claras. Também aprecio os esforços mentores que sempre responder a quaisquer perguntas e tentar ajudar. Obrigado Tim, Vassilis, e Arjit.",2
1026,1026,"Este é um bom curso. O professor é muito clara, eo material é muito interessante. As atribuições de programação são interessantes: os problemas feitas são muito simples, mas a entrada é geralmente muito grande para usar a força bruta: você realmente tem que implementar os algoritmos apresentados nos vídeos. Isso faz com que você percebe o quanto algoritmos inteligentes pode fazer um nível difference.The da classe é relativamente alto, em comparação com outros cursos Coursera eu tomei. Se você quiser algum treinamento sério em algoritmos, não procure mais.",2
1027,1027,boa aprendizagem,2
1028,1028,"Campo agradável e exames problemas. Eu recomendo este curso se você quiser entender os conceitos básicos de gráficos, árvores e montes.",2
1029,1029,O material foi um pouco de luz e muito menos perguntas vídeo quiz para testar a nossa compreensão do material. Eu também tentei me testar em BFS e DFS fazendo testes online como geeksforgeeks - bombardeadas realmente difícil.,2
1030,1030,"Excelente mistura de matemática (não muito), detalhes de programação (provavelmente precisa de um pouco mais) e aplicações práticas!",2
1031,1031,Isso é ótimo curso e incrível reciclagem !!!,2
1032,1032,"A primeira parte do curso não faz um argumento convincente para isso que precisamos de analisar a complexidade. As palestras são interessantes, mas não é útil para uso em negócios.",1
1033,1033,"Claro Super interessante, eu nunca vi na minha lifetime.Watch me;))",2
1034,1034,Estou realmente satisfeito pelo curso ..... adoro a palestra e escorregas também :) .....,2
1035,1035,"Tim faz um excelente trabalho explicando coisas em profundidade e ao mesmo tempo manter as coisas interessantes. Os quizes e atribuições de programação são bem pensado e cuidadosamente equilibrado contra o material ensinado. Eles forçá-lo a esticar um pouco além das palestras, o que é uma coisa boa IMHO.And há uma riqueza de material avançado / opcional para os curiosos.",2
1036,1036,Eu amo como limpar os vídeos (e notas) estão e re-vê-los realmente ajudou muito! Eu gostaria que houvesse mais discussão sobre as formas embora!,2
